SK_ID_CURR,TARGET,CLUSTER,AMT_INCOME_TOTAL,AMT_CREDIT,CREDIT_INCOME_RATIO,EXT_SOURCE_MEAN,DAYS_BIRTH,AGE_BAND,PRED_PROB,RISK_BAND,PERSONA
326138,0,0,90000.0,164182.5,1.8242499999797306,0.41516304,-14353,31-40,0.4389083,Medium,Moderate-Risk Aspirational Borrower
106539,0,1,180000.0,971280.0,5.395999999970022,0.6420633,-12620,31-40,0.14045362,Very Low,Stable Salaried Professional
200990,0,0,135000.0,191880.0,1.4213333333228049,0.74664,-19915,51-65,0.09858139,Very Low,Moderate-Risk Aspirational Borrower
448410,0,0,180000.0,755190.0,4.1954999999766915,0.5670145,-19446,51-65,0.40218905,Medium,Moderate-Risk Aspirational Borrower
313474,0,0,112500.0,331920.0,2.9503999999737744,0.61026067,-13465,31-40,0.20471132,Low,Moderate-Risk Aspirational Borrower
207131,0,0,225000.0,272520.0,1.2111999999946168,0.44195497,-13446,31-40,0.4569382,Medium,Moderate-Risk Aspirational Borrower
326431,0,0,90000.0,225000.0,2.499999999972222,0.5928268,-15263,41-50,0.3326117,Low,Moderate-Risk Aspirational Borrower
120813,0,0,180000.0,270000.0,1.4999999999916667,0.5936256,-11314,31-40,0.0817491,Very Low,Moderate-Risk Aspirational Borrower
173948,0,1,112500.0,942300.0,8.375999999925547,0.55662066,-18196,41-50,0.3694991,Low,Stable Salaried Professional
112999,0,0,202500.0,781920.0,3.8613333333142648,0.45797598,-18239,41-50,0.5151045,Medium,Moderate-Risk Aspirational Borrower
132903,0,0,90000.0,149256.0,1.6583999999815735,0.5025182,-21900,51-65,0.20512667,Low,Moderate-Risk Aspirational Borrower
308927,0,1,202500.0,1546020.0,7.634666666628965,0.6332609,-14414,31-40,0.15835883,Very Low,Stable Salaried Professional
121849,0,0,180000.0,381528.0,2.1195999999882242,0.49888167,-12701,31-40,0.5026851,Medium,Moderate-Risk Aspirational Borrower
319784,0,0,108000.0,343800.0,3.183333333303858,0.4864888,-11802,31-40,0.66280556,High,Moderate-Risk Aspirational Borrower
448652,0,0,112500.0,279000.0,2.479999999977956,0.37727797,-16247,41-50,0.78239346,High,Moderate-Risk Aspirational Borrower
242195,0,0,67500.0,47970.0,0.7106666666561383,0.5514094,-17153,41-50,0.15888049,Very Low,Moderate-Risk Aspirational Borrower
315118,0,1,81000.0,1035832.5,12.78805555539768,0.35826516,-20265,51-65,0.64186037,High,Stable Salaried Professional
165580,0,0,225000.0,1046142.0,4.6495199999793355,0.45361242,-14699,31-40,0.5251681,Medium,Moderate-Risk Aspirational Borrower
195622,0,1,135000.0,557770.5,4.131633333302728,0.5883623,-23641,51-65,0.21745639,Low,Stable Salaried Professional
432480,1,0,180000.0,518562.0,2.880899999983995,0.28258106,-22338,51-65,0.71393055,High,Moderate-Risk Aspirational Borrower
110159,0,0,225000.0,781920.0,3.4751999999845546,0.5731804,-10851,18-30,0.23928094,Low,Moderate-Risk Aspirational Borrower
174864,0,1,112500.0,781920.0,6.950399999938219,0.51776695,-23768,51-65,0.45618802,Medium,Stable Salaried Professional
317108,0,1,225000.0,1350000.0,5.999999999973333,0.66651386,-19337,51-65,0.14638543,Very Low,Stable Salaried Professional
267991,0,1,337500.0,1800000.0,5.333333333317531,0.6277502,-14580,31-40,0.17792827,Very Low,Stable Salaried Professional
281166,0,0,135000.0,569673.0,4.219799999968742,0.5231163,-19451,51-65,0.51429313,Medium,Moderate-Risk Aspirational Borrower
450440,0,0,74250.0,270000.0,3.636363636314662,0.3481493,-21103,51-65,0.58342046,Medium,Moderate-Risk Aspirational Borrower
426492,0,0,202500.0,697500.0,3.4444444444274347,0.58546966,-15625,41-50,0.2315412,Low,Moderate-Risk Aspirational Borrower
200228,0,0,85500.0,247500.0,2.894736842071407,0.3906362,-10844,18-30,0.43926653,Medium,Moderate-Risk Aspirational Borrower
440813,0,0,144000.0,545040.0,3.784999999973715,0.47255525,-21348,51-65,0.49670708,Medium,Moderate-Risk Aspirational Borrower
134795,0,1,135000.0,808650.0,5.9899999999556295,0.5511899,-11936,31-40,0.29635704,Low,Stable Salaried Professional
321500,1,0,292500.0,983299.5,3.361707692296199,0.5292953,-19386,51-65,0.20701036,Low,Moderate-Risk Aspirational Borrower
282269,0,1,121500.0,1006920.0,8.287407407339199,0.43156657,-16778,41-50,0.50711626,Medium,Stable Salaried Professional
272774,0,0,225000.0,143910.0,0.6395999999971573,0.4708865,-11000,18-30,0.2525863,Low,Moderate-Risk Aspirational Borrower
349548,1,0,112500.0,545040.0,4.844799999956935,0.23785229,-15311,41-50,0.92489755,Very High,Moderate-Risk Aspirational Borrower
272950,0,0,135000.0,398016.0,2.9482666666448276,0.515434,-12211,31-40,0.38461244,Low,Moderate-Risk Aspirational Borrower
417531,1,1,112500.0,942300.0,8.375999999925547,0.56375813,-16985,41-50,0.48004192,Medium,Stable Salaried Professional
170642,0,1,144000.0,1288350.0,8.946874999937869,0.39827648,-18312,41-50,0.5673237,Medium,Stable Salaried Professional
329111,0,0,103500.0,540000.0,5.217391304297417,0.35460362,-22939,51-65,0.668726,High,Moderate-Risk Aspirational Borrower
210051,0,0,87750.0,180000.0,2.051282051258675,0.344628,-19384,51-65,0.63518333,High,Moderate-Risk Aspirational Borrower
279880,0,0,225000.0,280170.0,1.2451999999944658,0.5133595,-15600,41-50,0.37472376,Low,Moderate-Risk Aspirational Borrower
331652,0,0,157500.0,675000.0,4.2857142856870745,0.74816656,-12449,31-40,0.0579809,Very Low,Moderate-Risk Aspirational Borrower
187434,0,0,112500.0,143910.0,1.2791999999886294,0.59408087,-23954,65+,0.11744107,Very Low,Moderate-Risk Aspirational Borrower
196226,0,1,67500.0,808650.0,11.97999999982252,0.5979047,-21862,51-65,0.22429596,Low,Stable Salaried Professional
177168,0,1,238500.0,1223010.0,5.127924528280386,0.45463976,-13837,31-40,0.461165,Medium,Stable Salaried Professional
313942,0,0,103500.0,269550.0,2.604347826061794,0.34212747,-10180,18-30,0.58349,Medium,Moderate-Risk Aspirational Borrower
223502,1,0,135000.0,269550.0,1.9966666666518764,0.3972424,-10198,18-30,0.7834029,High,Moderate-Risk Aspirational Borrower
324117,1,1,35550.0,450000.0,12.658227847745197,0.3301169,-21668,51-65,0.74562556,High,Stable Salaried Professional
207703,0,0,112500.0,450000.0,3.999999999964445,0.5296239,-15822,41-50,0.3988974,Low,Moderate-Risk Aspirational Borrower
122941,0,0,112500.0,251280.0,2.233599999980146,0.54008204,-16527,41-50,0.34411532,Low,Moderate-Risk Aspirational Borrower
310341,0,0,270000.0,254700.0,0.9433333333298395,0.4503353,-17277,41-50,0.3787301,Low,Moderate-Risk Aspirational Borrower
216879,0,1,72000.0,595903.5,8.27643749988505,0.4221108,-21312,51-65,0.66267574,High,Stable Salaried Professional
212878,0,0,90000.0,337500.0,3.7499999999583338,0.43967962,-11457,31-40,0.53211915,Medium,Moderate-Risk Aspirational Borrower
329238,0,1,180000.0,942300.0,5.234999999970916,0.4359385,-22111,51-65,0.5369902,Medium,Stable Salaried Professional
333984,0,0,225000.0,592560.0,2.633599999988295,0.39338648,-19342,51-65,0.797611,High,Moderate-Risk Aspirational Borrower
318617,0,1,135000.0,760225.5,5.631299999958286,0.5836903,-14221,31-40,0.17713857,Very Low,Stable Salaried Professional
129481,0,1,90000.0,526491.0,5.849899999935001,0.592948,-15867,41-50,0.1067043,Very Low,Stable Salaried Professional
134036,0,0,252000.0,900000.0,3.571428571414399,0.56281185,-15336,41-50,0.20196556,Low,Moderate-Risk Aspirational Borrower
438705,0,0,135000.0,270000.0,1.999999999985185,0.6065984,-13824,31-40,0.07032009,Very Low,Moderate-Risk Aspirational Borrower
236728,0,1,157500.0,971280.0,6.166857142817988,0.56870675,-19012,51-65,0.3336536,Low,Stable Salaried Professional
367099,0,0,157500.0,808650.0,5.1342857142531155,0.3548938,-12446,31-40,0.7208961,High,Moderate-Risk Aspirational Borrower
422756,0,0,234000.0,675000.0,2.884615384603057,0.53847665,-22659,51-65,0.33743787,Low,Moderate-Risk Aspirational Borrower
148129,0,0,157500.0,521280.0,3.3097142856932713,0.58038896,-17012,41-50,0.304942,Low,Moderate-Risk Aspirational Borrower
201023,0,0,67500.0,225000.0,3.3333333332839508,0.5109994,-23385,51-65,0.26160938,Low,Moderate-Risk Aspirational Borrower
270586,0,0,180000.0,450000.0,2.499999999986111,0.45980886,-14296,31-40,0.67341346,High,Moderate-Risk Aspirational Borrower
359266,0,1,52200.0,254700.0,4.879310344734113,0.5657844,-23987,65+,0.21940507,Low,Stable Salaried Professional
199441,0,0,157500.0,628114.5,3.9880285714032504,0.5135908,-22897,51-65,0.29065654,Low,Moderate-Risk Aspirational Borrower
437644,0,0,67500.0,254700.0,3.7733333332774324,0.5999864,-10124,18-30,0.24255574,Low,Moderate-Risk Aspirational Borrower
245590,0,0,54000.0,275040.0,5.093333333239013,0.5918746,-11899,31-40,0.5160482,Medium,Moderate-Risk Aspirational Borrower
146875,0,0,360000.0,260640.0,0.7239999999979889,0.70456934,-15516,41-50,0.08035742,Very Low,Moderate-Risk Aspirational Borrower
161230,0,0,108000.0,180000.0,1.6666666666512346,0.33907333,-8419,18-30,0.70289505,High,Moderate-Risk Aspirational Borrower
154168,1,0,247500.0,945000.0,3.818181818166391,0.4381205,-12260,31-40,0.5116391,Medium,Moderate-Risk Aspirational Borrower
177726,0,1,112500.0,937638.0,8.334559999925915,0.5169637,-14010,31-40,0.5889998,Medium,Stable Salaried Professional
126699,0,0,175108.5,585000.0,3.340785855607576,0.71870404,-20444,51-65,0.16313553,Very Low,Moderate-Risk Aspirational Borrower
129515,0,0,67500.0,90000.0,1.3333333333135804,0.61319906,-10136,18-30,0.09159688,Very Low,Moderate-Risk Aspirational Borrower
313835,0,1,112500.0,758002.5,6.737799999940109,0.46375147,-21212,51-65,0.35574237,Low,Stable Salaried Professional
226756,0,0,180000.0,521280.0,2.895999999983911,0.5824537,-16502,41-50,0.34745905,Low,Moderate-Risk Aspirational Borrower
375991,0,0,247500.0,485640.0,1.9621818181738901,0.5847793,-16472,41-50,0.2517938,Low,Moderate-Risk Aspirational Borrower
333449,0,0,117000.0,225000.0,1.9230769230604867,0.55599564,-24105,65+,0.27185106,Low,Moderate-Risk Aspirational Borrower
391509,0,0,112500.0,312768.0,2.7801599999752877,0.35877573,-14338,31-40,0.7291144,High,Moderate-Risk Aspirational Borrower
363730,0,1,202500.0,1046142.0,5.166133333307822,0.58751446,-17780,41-50,0.2282859,Low,Stable Salaried Professional
447987,0,0,180000.0,521280.0,2.895999999983911,0.3640174,-15429,41-50,0.8541549,Very High,Moderate-Risk Aspirational Borrower
199567,0,1,202500.0,1042560.0,5.14844444441902,0.60023177,-19506,51-65,0.3879408,Low,Stable Salaried Professional
274159,0,1,162000.0,900000.0,5.555555555521262,0.54074717,-12674,31-40,0.32400188,Low,Stable Salaried Professional
210528,0,0,99000.0,197820.0,1.9981818181616346,0.5456538,-21748,51-65,0.23288824,Low,Moderate-Risk Aspirational Borrower
324765,0,1,90000.0,450000.0,4.999999999944444,0.62117314,-11419,31-40,0.22249429,Low,Stable Salaried Professional
179123,0,1,123750.0,604152.0,4.882036363596913,0.5957413,-20112,51-65,0.27556562,Low,Stable Salaried Professional
270182,0,1,90000.0,610335.0,6.781499999924651,0.41220602,-22149,51-65,0.482755,Medium,Stable Salaried Professional
305945,0,0,108000.0,225000.0,2.083333333314043,0.5679863,-21254,51-65,0.22803809,Low,Moderate-Risk Aspirational Borrower
379906,0,0,112500.0,225000.0,1.9999999999822224,0.6729776,-24011,65+,0.06725472,Very Low,Moderate-Risk Aspirational Borrower
381583,0,1,108000.0,796500.0,7.374999999931713,0.4594462,-14635,31-40,0.2959789,Low,Stable Salaried Professional
157853,0,1,112500.0,531706.5,4.726279999957989,0.4634802,-20703,51-65,0.4839764,Medium,Stable Salaried Professional
135789,0,0,202500.0,540000.0,2.666666666653498,0.40410218,-8018,18-30,0.30011275,Low,Moderate-Risk Aspirational Borrower
243102,0,1,630000.0,2517300.0,3.995714285707943,0.45737243,-11415,31-40,0.24319337,Low,Stable Salaried Professional
144699,0,1,202500.0,1006920.0,4.972444444419889,0.62005585,-19914,51-65,0.23936793,Low,Stable Salaried Professional
314420,0,0,135000.0,382500.0,2.8333333333123454,0.43539372,-10147,18-30,0.5142309,Medium,Moderate-Risk Aspirational Borrower
354429,0,0,585000.0,808650.0,1.3823076923053295,0.5672728,-11956,31-40,0.47677743,Medium,Moderate-Risk Aspirational Borrower
134060,0,1,247500.0,1288350.0,5.205454545433513,0.44462657,-18613,51-65,0.66548955,High,Stable Salaried Professional
174519,0,0,202500.0,849870.0,4.1968888888681635,0.4484609,-9784,18-30,0.20512603,Low,Moderate-Risk Aspirational Borrower
339211,0,0,270000.0,983299.5,3.6418499999865115,0.41896927,-19189,51-65,0.5198419,Medium,Moderate-Risk Aspirational Borrower
138813,0,1,135000.0,948582.0,7.026533333281285,0.52094316,-13136,31-40,0.5467635,Medium,Stable Salaried Professional
193712,0,0,157500.0,49500.0,0.3142857142837188,0.58020097,-13700,31-40,0.2885486,Low,Moderate-Risk Aspirational Borrower
134161,0,0,112500.0,270000.0,2.3999999999786668,0.48875716,-22608,51-65,0.15945132,Very Low,Moderate-Risk Aspirational Borrower
169631,0,0,175500.0,425416.5,2.424025641011829,0.68444896,-16623,41-50,0.12512088,Very Low,Moderate-Risk Aspirational Borrower
362715,0,0,67500.0,134775.0,1.9966666666370867,0.59002924,-14098,31-40,0.43787968,Medium,Moderate-Risk Aspirational Borrower
113688,1,0,67500.0,416052.0,6.163733333242019,0.3370538,-14177,31-40,0.7086872,High,Moderate-Risk Aspirational Borrower
152414,1,0,135000.0,450000.0,3.3333333333086417,0.5058449,-12971,31-40,0.48865134,Medium,Moderate-Risk Aspirational Borrower
178545,0,1,292500.0,1360498.5,4.651276923061022,0.5628574,-13156,31-40,0.47768217,Medium,Stable Salaried Professional
397430,1,0,157500.0,225000.0,1.4285714285623583,0.38892296,-18703,51-65,0.78347695,High,Moderate-Risk Aspirational Borrower
379389,0,0,139500.0,270000.0,1.9354838709538673,0.40415835,-15781,41-50,0.4100974,Medium,Moderate-Risk Aspirational Borrower
316614,0,0,315000.0,738171.0,2.3433999999925605,0.46523428,-23686,51-65,0.36366373,Low,Moderate-Risk Aspirational Borrower
254158,0,0,216000.0,227520.0,1.0533333333284567,0.33658457,-10921,18-30,0.59892106,Medium,Moderate-Risk Aspirational Borrower
426967,0,0,157500.0,232344.0,1.4751999999906336,0.50108725,-21897,51-65,0.37509784,Low,Moderate-Risk Aspirational Borrower
156174,0,1,180000.0,840159.0,4.667549999974069,0.63891625,-18465,51-65,0.23774503,Low,Stable Salaried Professional
148469,1,0,90000.0,207396.0,2.304399999974396,0.43640658,-11578,31-40,0.58501446,Medium,Moderate-Risk Aspirational Borrower
201118,0,0,157500.0,337500.0,2.1428571428435372,0.48106644,-18318,41-50,0.39568162,Low,Moderate-Risk Aspirational Borrower
444934,0,0,180000.0,254700.0,1.4149999999921388,0.4423624,-19331,51-65,0.59919864,Medium,Moderate-Risk Aspirational Borrower
168638,0,0,135000.0,454500.0,3.3666666666417284,0.34260568,-19884,51-65,0.4907577,Medium,Moderate-Risk Aspirational Borrower
161210,0,0,157500.0,697500.0,4.428571428543311,0.53658265,-18475,51-65,0.5255982,Medium,Moderate-Risk Aspirational Borrower
405843,0,1,225000.0,1125000.0,4.999999999977778,0.55447644,-13385,31-40,0.46589872,Medium,Stable Salaried Professional
244995,0,0,135000.0,337500.0,2.4999999999814815,0.5596432,-18150,41-50,0.23762174,Low,Moderate-Risk Aspirational Borrower
130420,0,1,135000.0,1724688.0,12.775466666572033,0.53142774,-9429,18-30,0.15618865,Very Low,Stable Salaried Professional
220432,0,1,157500.0,916470.0,5.818857142820198,0.5926778,-14299,31-40,0.21763615,Low,Stable Salaried Professional
452695,0,1,225000.0,848745.0,3.7721999999832345,0.6061385,-16723,41-50,0.27361,Low,Stable Salaried Professional
166247,0,0,193500.0,545040.0,2.8167441860319546,0.62534213,-19476,51-65,0.24366981,Low,Moderate-Risk Aspirational Borrower
254865,0,0,180000.0,382500.0,2.1249999999881943,0.61920667,-14756,31-40,0.12538834,Very Low,Moderate-Risk Aspirational Borrower
211503,0,0,270000.0,450000.0,1.6666666666604937,0.47002733,-20985,51-65,0.5154279,Medium,Moderate-Risk Aspirational Borrower
379774,0,0,337500.0,382500.0,1.1333333333299753,0.39286435,-12025,31-40,0.7962569,High,Moderate-Risk Aspirational Borrower
213522,0,1,94500.0,894906.0,9.469904761804552,0.40906835,-11209,31-40,0.58968616,Medium,Stable Salaried Professional
169266,0,1,112500.0,769500.0,6.8399999999392005,0.5880761,-19811,51-65,0.23064621,Low,Stable Salaried Professional
369469,0,1,234000.0,1006920.0,4.3030769230585335,0.60342425,-15492,41-50,0.24709155,Low,Stable Salaried Professional
248758,0,0,112500.0,180000.0,1.599999999985778,0.51515627,-14109,31-40,0.4170645,Medium,Moderate-Risk Aspirational Borrower
274686,0,0,90000.0,225000.0,2.499999999972222,0.50100213,-16273,41-50,0.17587851,Very Low,Moderate-Risk Aspirational Borrower
319994,0,1,225000.0,1288350.0,5.725999999974551,0.39391336,-15827,41-50,0.6201797,High,Stable Salaried Professional
213272,0,1,135000.0,835605.0,6.189666666620817,0.46882546,-19284,51-65,0.46471986,Medium,Stable Salaried Professional
159327,0,0,153000.0,450000.0,2.9411764705690118,0.29089418,-8602,18-30,0.72982764,High,Moderate-Risk Aspirational Borrower
317136,0,0,180000.0,450000.0,2.499999999986111,0.5278504,-8541,18-30,0.16677131,Very Low,Moderate-Risk Aspirational Borrower
407530,0,1,157500.0,644427.0,4.091599999974021,0.51976806,-17560,41-50,0.41082606,Medium,Stable Salaried Professional
342320,0,0,148500.0,149256.0,1.0050909090841407,0.47857317,-8284,18-30,0.45951056,Medium,Moderate-Risk Aspirational Borrower
257196,0,0,260100.0,765000.0,2.941176470576927,0.5485384,-15727,41-50,0.25939643,Low,Moderate-Risk Aspirational Borrower
161795,0,0,247500.0,402696.0,1.6270545454479715,0.6523266,-20950,51-65,0.17861706,Very Low,Moderate-Risk Aspirational Borrower
231963,0,0,247500.0,675000.0,2.727272727261708,0.51262873,-10924,18-30,0.3486975,Low,Moderate-Risk Aspirational Borrower
384080,0,0,202500.0,834048.0,4.118755555535216,0.625156,-12404,31-40,0.28230262,Low,Moderate-Risk Aspirational Borrower
423593,0,1,45000.0,254700.0,5.6599999998742225,0.51788396,-24380,65+,0.32887453,Low,Stable Salaried Professional
314909,0,0,135000.0,553581.0,4.100599999969625,0.6406953,-11572,31-40,0.19702141,Very Low,Moderate-Risk Aspirational Borrower
139126,0,1,247500.0,1540867.5,6.225727272702118,0.58999085,-16894,41-50,0.18430904,Very Low,Stable Salaried Professional
108955,0,0,180000.0,180000.0,0.9999999999944444,0.36727127,-12667,31-40,0.44320112,Medium,Moderate-Risk Aspirational Borrower
430758,0,0,83250.0,227520.0,2.7329729729401446,0.67870075,-23899,51-65,0.1609165,Very Low,Moderate-Risk Aspirational Borrower
236953,0,0,135000.0,225000.0,1.6666666666543208,0.3503835,-15065,41-50,0.7585944,High,Moderate-Risk Aspirational Borrower
196323,0,0,135000.0,157050.0,1.163333333324716,0.5768822,-15320,41-50,0.19701028,Very Low,Moderate-Risk Aspirational Borrower
307141,0,1,90000.0,755190.0,8.390999999906768,0.6032494,-21424,51-65,0.13651453,Very Low,Stable Salaried Professional
378692,0,1,202500.0,738108.0,3.644977777759778,0.6513285,-14104,31-40,0.19450612,Very Low,Stable Salaried Professional
270904,1,0,121500.0,91008.0,0.7490370370308722,0.45817497,-12588,31-40,0.371491,Low,Moderate-Risk Aspirational Borrower
319207,0,0,112500.0,225000.0,1.9999999999822224,0.4383645,-10036,18-30,0.7677779,High,Moderate-Risk Aspirational Borrower
362342,0,0,90000.0,450000.0,4.999999999944444,0.33773565,-14633,31-40,0.7023818,High,Moderate-Risk Aspirational Borrower
279164,0,1,157500.0,900000.0,5.714285714249433,0.56728023,-12681,31-40,0.27747446,Low,Stable Salaried Professional
229372,0,0,220500.0,297000.0,1.3469387755040956,0.4241511,-9956,18-30,0.24330366,Low,Moderate-Risk Aspirational Borrower
